StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q2,intro.1,CheckNo1,CheckNo1Wrong,CheckNo2,CheckNo2Wrong,RoomHouse.intro,RoomHouse.CryWalk_1,RoomHouse.CellphoneS_1,RoomHouse.NoHelpBoxe_1,RoomHouse.GroceriesS_1,RoomHouse.MedicineCo_1,RoomHouse.FindGift_1,sib.intro,Sib.CryingWalk_1,Sib.CellphoneStorySi_1,Sib.NoHelpBoxes_1,Sib.GroceriesSurgery_1,Sib.MedicineCold_1,sib.FindGift_1,FatherChild.Intro,FatherChild.CryingWa_1,FatherChild.Cellphon_1,FatherChild.NoHelpBo_1,FatherChild.Grocerie_1,FatherChild.Medicine_1,FatherChild.FindGift_1,MotherChild.Intro,MotherChild.CryingWa_1,MotherChild.Cellphon_1,MotherChild.NoHelpBo_1,MotherChild.Grocerie_1,MotherChild.Medicine_1,MotherChild.FindGift_1,Romance.Intro,Romance.CryingWalk_1,Romance.CellphoneSto_1,Romance.NoHelpBoxes_1,Romance.GroceriesSur_1,Romance.MedicineCold_1,Romance.FindGift_1,Friends.Intro,Friends.CryingWalk_1,Friends.CellphoneSto_1,Friends.NoHelpBoxes_1,Friends.GroceriesSur_1,Friends.MedicineCold_1,Friends.FindGift_1,EmployBoss.Intro,EmployBoss.CryingWal_1,EmployBoss.Cellphone_1,EmployBoss.NoHelpBox_1,EmployBoss.Groceries_1,EmployBoss.MedicineC_1,EmployBoss.FindGift_1,Team.Intro,Team.CryingWalk_1,Team.CellphoneStory_4,Team.NoHelpBoxes_1,Team.GroceriesSurger_1,Team.MedicineCold_2,Team.FindGift_1,FWB.Intro,FWB.CryingWalk_1,FWB.CellphoneStory_1,FWB.NoHelpBoxes_1,FWB.GroceriesSurgery_1,FWB.MedicineCold_1,FWB.FindGift_1,Strange.Intro,Strange.CryingWalk_1,Strange.CellphoneSto_1,Strange.NoHelpBoxes_1,Strange.GroceriesSur_1,Strange.MedicineCold_1,Strange.FindGift_1,Q90,IB.Kidney,IB.Planet,IB.FailHelp,IB.Donate,IB.Leg,IH.HarmHelp,IH.Political,IH.Torture,IH.CollatDamage,CheckNo3,L.RoomHous.Groceries_1,L.RoomHous.FindGift_1,L.RoomHous.MedicineC_1,Q337_1,Q338_1,Q339_1,Q349_1,Q350_1,Q351_1,Q352_1,Q353_1,Q354_1,Q355_1,Q356_1,Q357_1,Q361_1,Q362_1,Q363_1,Q358_1,Q359_1,Q360_1,Q346_1,Q347_1,Q348_1,Q340_1,Q341_1,Q342_1,Q343_1,Q344_1,Q345_1,Q211,GollwitzerMeasure_1,GollwitzerMeasure_2,GollwitzerMeasure_3,GollwitzerMeasure_4,GollwitzerMeasure_5,GollwitzerMeasure_6,Covid.Responsibility,Covid.Threat.Persona,Covid.Threat.Comm,Q365,Q366,Q366_7_TEXT,Q367,Q368,Q368_9_TEXT,Q370,Q371,Q170,Q372,Q373,Q183,Q380,Bot.CheckFriday,Bot.CheckFriday2,Q16,Q17,Q67,Random ID
2020-05-17 01:20:19,2020-05-17 01:42:11,IP Address,100,1312,True,2020-05-17 01:42:12,R_3NL1qKaEtzMfX4V,anonymous,EN,Yes,I understand,Imagine that a person takes time off work to help someone with a personal project.,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,63,86,70,71,57,87,I understand,86,74,89,64,90,69,I understand,71,70,74,67,89,82,I understand,60,79,93,63,67,90,I understand,63,92,73,88,84,72,I understand,75,94,91,60,72,93,I understand,88,76,96,91,82,94,I understand,74,43,85,43,94,87,I understand,75,93,88,74,81,72,I understand,86,83,86,80,93,79,I understand,7= strongly agree,6,6,7= strongly agree,5,5,6,5,7= strongly agree,7= strongly agree,95,59,74,37,100,67,96,39,75,87,47,64,44,80,92,84,57,95,95,38,70,48,65,96,87,37,62,64,100,43,I understand,Very true,7,Very true,Very true,8,Very true,7 = extremely responsible,6,6,1,Male,,35,Black or African American,,Married or domestic partnership,2 Children,"No,Yes",4 year degree,"$15,001-$25,000",6,Very Religious7,SATURDAY,THURSDAY,nothing,nice,,58777
2020-05-17 01:19:04,2020-05-17 01:42:53,IP Address,100,1428,True,2020-05-17 01:42:54,R_3qdkw1u2RUA84pn,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-34,-77,-62,66,66,64,I understand,-36,-63,-61,54,51,51,I understand,-57,-82,-75,53,52,55,I understand,-77,-81,-34,52,51,52,I understand,-90,-77,-94,52,52,51,I understand,-88,-86,-69,53,51,52,I understand,-77,-52,-58,87,79,51,I understand,-74,-75,-75,65,59,61,I understand,-10,-14,-67,85,69,25,I understand,0,-20,-19,87,85,69,I understand,2,5,2,2,2,2,3,2,3,7= strongly agree,67,-61,52,77,-24,53,67,65,65,43,16,-12,35,22,10,-73,-93,-77,51,-15,16,88,87,85,74,74,71,100,100,100,I understand,6,6,7,7,3,3,4 = somewhat responsible,4 = somewhat threatening,5,3,Male,,33,White,,Married or domestic partnership,No Children,No,High school,"$65,001-$80,000","4
Moderate
",5,FRIDAY,,to study about perception of different relationships,no,I understand,79799
2020-05-17 01:29:42,2020-05-17 01:43:17,IP Address,100,815,True,2020-05-17 01:43:17,R_2rOXfvEAcvwbre6,anonymous,EN,Yes,I understand,Imagine that a person deliberately offends their close friend.,Imagine that a person makes a disrespectful hand gesture to someone.,"Yes, I will be asked to rate the exact sentences I just saw","Yes, I will be asked to rate the exact sentences I just saw",I understand,60,72,59,95,35,12,I understand,100,-26,75,99,100,100,I understand,68,63,59,59,65,69,I understand,80,77,80,85,81,77,I understand,79,82,100,77,74,84,I understand,78,77,79,79,80,75,I understand,98,78,90,86,85,72,I understand,95,91,88,99,85,98,I understand,81,77,94,80,76,79,I understand,80,94,100,100,100,100,I understand,6,5,6,7= strongly agree,4 = neither agree nor disagree,7= strongly agree,6,6,4 = neither agree nor disagree,7= strongly agree,99,87,90,87,63,99,100,100,84,100,84,72,96,96,80,100,72,98,79,100,85,100,70,100,100,85,85,80,100,79,I understand,7,Very true,8,8,8,Very true,7 = extremely responsible,7 = extremely threatening,7 = extremely threatening,2,Male,,28,White,,Married or domestic partnership,1 Child,No,4 year degree,"$80,001-$100,000","7
Very Conservative/Right
",Very Religious7,SUNDAY,SATURDAY,COVID-19,NOTHING,I understand,81480
2020-05-17 01:16:00,2020-05-17 01:48:04,IP Address,100,1924,True,2020-05-17 01:48:05,R_3MES1WCO0YUIACO,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,55,30,76,44,56,42,I understand,53,24,-14,85,39,20,I understand,32,45,44,41,46,18,I understand,40,38,44,38,46,42,I understand,-20,-21,54,59,48,87,I understand,45,45,44,44,33,43,I understand,60,53,-26,39,32,58,I understand,-24,44,36,19,39,55,I understand,-49,41,21,25,34,-11,I understand,42,-57,40,54,49,65,I understand,5,5,6,5,5,5,4 = neither agree nor disagree,5,5,7= strongly agree,26,70,40,25,62,53,44,47,69,77,38,52,74,50,50,33,66,49,47,76,48,70,40,52,55,37,63,51,63,29,I understand,6,8,6,7,5,6,5,7 = extremely threatening,5,1,Male,,30,White,,Married or domestic partnership,2 Children,No,4 year degree,"$25,001-$35,000",2,4,FRIDAY,,none,none,I understand,33599
2020-05-17 01:22:55,2020-05-17 01:48:19,IP Address,100,1524,True,2020-05-17 01:48:20,R_22rylawlnXsqJq0,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-3,-5,-5,15,5,15,I understand,-5,-10,-5,15,10,15,I understand,-10,-10,-10,0,0,25,I understand,-10,-5,-5,0,0,10,I understand,-50,-5,-5,0,0,25,I understand,-15,-5,-10,25,25,25,I understand,-2,-3,-1,30,10,25,I understand,-5,-3,-10,30,10,15,I understand,-10,-10,-5,25,10,25,I understand,0,-3,0,60,25,35,I understand,1 = strongly disagree,2,2,2,1 = strongly disagree,1 = strongly disagree,1 = strongly disagree,1 = strongly disagree,1 = strongly disagree,7= strongly agree,100,50,100,100,100,75,100,100,50,40,25,-90,25,75,25,60,100,-75,-50,25,-80,100,100,100,100,75,100,100,100,100,I understand,Very true,Very true,Very true,Very true,Very true,Very true,7 = extremely responsible,6,7 = extremely threatening,3,Female,,51,White,,Married or domestic partnership,No Children,No,4 year degree,"Under $5,000",2,5,FRIDAY,,I think they were trying to judge how relatively moral it is to do things for people based on their level of closeness.,"I said 100% that a person would try to buy a gift that suits a stranger's needs, and that may seem like a high estimate between strangers, but I have done this many times, and so I know 100% that it happens.",I understand,53985
2020-05-17 01:18:40,2020-05-17 01:49:09,IP Address,100,1829,True,2020-05-17 01:49:11,R_06PFXP4S64O7ihz,anonymous,EN,Yes,I understand,Imagine that a person offers someone $5 for an item that is clearly worth more than $30,Imagine that a person makes a disrespectful hand gesture to someone.,"Yes, I will be asked to rate the exact sentences I just saw","Yes, I will be asked to rate the exact sentences I just saw",I understand,100,100,100,100,100,100,I understand,100,100,100,100,100,100,I understand,100,100,100,100,100,100,I understand,100,100,100,100,100,100,I understand,100,100,100,100,100,100,I understand,100,100,100,100,100,100,I understand,100,100,100,100,100,100,I understand,100,100,100,100,100,100,I understand,100,100,100,100,100,100,I understand,100,100,100,100,100,100,I understand,6,6,7= strongly agree,6,6,7= strongly agree,6,7= strongly agree,7= strongly agree,7= strongly agree,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97,100,100,100,I understand,Very true,8,Very true,8,Very true,8,7 = extremely responsible,6,7 = extremely threatening,6,Male,,35,Black or African American,,Married or domestic partnership,1 Child,Yes,4 year degree,"$35,001-$50,000","7
Very Conservative/Right
",6,SUNDAY,THURSDAY AND SATURDAY,Very interesting,no,I understand,24426
2020-05-17 01:26:36,2020-05-17 01:49:15,IP Address,100,1359,True,2020-05-17 01:49:16,R_BLKZMbsgwO4RLdT,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"Yes, I will be asked to rate the exact sentences I just saw","Yes, I will be asked to rate the exact sentences I just saw",I understand,56,40,32,40,-21,68,I understand,69,-24,55,61,56,83,I understand,84,52,55,57,72,41,I understand,50,50,46,-11,74,78,I understand,100,79,-52,50,79,100,I understand,24,49,63,32,89,76,I understand,26,58,75,59,62,80,I understand,67,50,-24,39,70,72,I understand,64,57,35,64,52,76,I understand,82,82,65,75,93,13,I understand,6,6,5,5,6,5,6,6,6,7= strongly agree,34,22,-26,38,61,37,52,38,77,-1,46,42,52,30,87,36,45,52,67,26,46,35,32,50,35,58,47,75,57,80,I understand,8,7,8,6,8,7,5,6,6,2,Male,,30,Black or African American,,Married or domestic partnership,1 Child,Yes,4 year degree,"$10,001-$15,000",6,6,SATURDAY ,MONDAY,nice,good,I understand,70070
2020-05-17 01:24:58,2020-05-17 01:49:30,IP Address,100,1472,True,2020-05-17 01:49:31,R_2AM3X0Teh4iYtcW,anonymous,EN,Yes,I understand,Imagine that a person takes time off work to help someone with a personal project.,Imagine that a person offers someone $5 for an item that is clearly worth more than $30.,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,97,100,-2,99,100,62,I understand,85,85,-6,100,82,54,I understand,48,-4,-8,100,93,47,I understand,43,-8,-4,91,98,69,I understand,95,45,-31,97,55,77,I understand,43,37,31,54,37,34,I understand,57,37,28,53,36,25,I understand,3,54,-28,87,52,25,I understand,66,54,-2,92,56,49,I understand,10,-4,-1,30,25,13,I understand,5,6,5,6,5,6,5,7= strongly agree,5,7= strongly agree,24,38,23,25,59,53,22,61,53,21,28,19,27,50,51,19,13,18,24,52,52,49,80,47,17,55,40,45,54,63,I understand,8,Very true,8,8,7,8,5,7 = extremely threatening,6,3,Female,,69,White,,Prefer not to say,1 Child,No,2 year degree,"$15,001-$25,000",5,4,FRIDAY,,NOTHING,GOOD,I understand,66684
2020-05-17 01:36:54,2020-05-17 01:50:19,IP Address,100,805,True,2020-05-17 01:50:21,R_1qXoEGHmuna7FjT,anonymous,EN,Yes,I understand,Imagine that a person deliberately offends their close friend.,Imagine that a person makes a disrespectful hand gesture to someone.,"Yes, I will be asked to rate the exact sentences I just saw","Yes, I will be asked to rate the exact sentences I just saw",I understand,88,66,-16,66,63,59,I understand,83,27,92,75,96,61,I understand,70,65,57,-60,65,64,I understand,86,-55,86,-14,66,99,I understand,72,54,60,61,68,62,I understand,76,55,89,78,87,67,I understand,52,51,53,82,63,100,I understand,74,87,66,63,73,58,I understand,79,82,74,60,13,65,I understand,62,70,62,60,68,58,I understand,5,6,6,5,6,6,4 = neither agree nor disagree,6,6,7= strongly agree,48,65,49,71,54,57,32,66,68,100,23,75,74,50,73,94,66,35,27,59,63,44,90,23,41,77,66,23,81,63,I understand,8,6,Very true,7,Very true,7,6,6,6,2,Male,,30,Black or African American,,Married or domestic partnership,2 Children,No,Postgraduate/Professional degree or other higher education,"$35,001-$50,000",6,Very Religious7,FRIDAY,,Good study,Nice,I understand,70873
2020-05-17 01:27:29,2020-05-17 01:52:48,IP Address,100,1518,True,2020-05-17 01:52:48,R_3HNSMqhx5qoRxWp,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-15,-75,-50,5,70,20,I understand,-90,-100,-50,30,25,40,I understand,-100,-100,-100,0,5,20,I understand,-100,-100,-20,60,60,30,I understand,-100,-100,-100,30,25,80,I understand,-100,-100,-80,85,85,90,I understand,0,-75,-90,95,95,65,I understand,-10,-80,-50,30,30,50,I understand,-80,-100,-75,50,50,35,I understand,-5,-60,0,75,75,10,I understand,1 = strongly disagree,5,1 = strongly disagree,2,1 = strongly disagree,5,1 = strongly disagree,1 = strongly disagree,5,7= strongly agree,85,40,40,40,65,75,95,95,90,-80,-90,-75,80,50,75,20,15,25,60,25,70,100,85,100,70,25,90,90,70,90,I understand,8,8,6,8,6,3,6,5,6,4,Female,,31,White,,Married or domestic partnership,No Children,No,4 year degree,"$50,001-$65,000",2,Not at all religious1,FRIDAY,,Expectations of people in various roles as a function of personal responsibility for COVID-19.,"Fewer pages, less clicking.",I understand,79611
2020-05-17 01:18:31,2020-05-17 01:53:27,IP Address,100,2095,True,2020-05-17 01:53:27,R_8wX4aLvjkj5joKl,anonymous,EN,Yes,I understand,Imagine that a person takes time off work to help someone with a personal project.,Imagine that a person makes a disrespectful hand gesture to someone.,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,76,82,89,67,87,85,I understand,88,91,90,85,78,88,I understand,7,76,82,88,80,79,I understand,90,40,83,71,81,78,I understand,77,73,84,83,87,76,I understand,65,85,82,86,70,78,I understand,77,82,79,93,75,72,I understand,89,84,85,87,82,24,I understand,86,74,79,88,79,84,I understand,94,80,79,79,90,92,I understand,5,7= strongly agree,5,6,5,6,6,4 = neither agree nor disagree,6,7= strongly agree,53,68,81,82,80,94,79,97,75,86,60,90,71,88,68,79,93,86,95,79,83,78,97,78,63,92,89,86,88,99,I understand,6,7,8,7,6,8,6,5,6,1,Male,,35,Black or African American,,Married or domestic partnership,2 Children,Yes,Postgraduate/Professional degree or other higher education,"$35,001-$50,000",6,6,MONDAY,MONDAY,like,good feel this task,I understand,58931
2020-05-17 01:22:22,2020-05-17 01:53:35,IP Address,100,1872,True,2020-05-17 01:53:35,R_3k6Ul1oDOSdZwMR,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,4 = neither agree nor disagree,5,1 = strongly disagree,6,3,6,4 = neither agree nor disagree,6,6,7= strongly agree,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,I understand,Very true,Very true,Very true,Very true,Very true,Very true,7 = extremely responsible,7 = extremely threatening,7 = extremely threatening,2,Female,,44,White,,Married or domestic partnership,1 Child,No,4 year degree,"$65,001-$80,000",6,5,FRIDAY,, Better know consumer decision ability in making good relations.,none,I understand,61943
2020-05-17 01:40:57,2020-05-17 01:54:07,IP Address,100,789,True,2020-05-17 01:54:07,R_D2FXfjgWFcPt1yF,anonymous,EN,Yes,I understand,Imagine that a person takes time off work to help someone with a personal project.,Imagine that a person deliberately offends someone's close friend.,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,45,70,41,65,63,41,I understand,35,50,47,65,49,68,I understand,52,69,71,61,54,71,I understand,75,72,67,59,53,49,I understand,50,49,55,73,51,66,I understand,74,72,81,27,40,65,I understand,64,70,47,54,43,65,I understand,52,65,30,71,52,18,I understand,51,64,68,80,57,46,I understand,63,41,68,48,65,56,I understand,7= strongly agree,6,5,7= strongly agree,5,6,6,6,7= strongly agree,7= strongly agree,92,74,61,51,82,61,68,43,96,95,72,32,47,83,55,29,68,89,32,62,52,36,65,86,80,57,34,43,45,72,I understand,Very true,7,8,Very true,7,8,7 = extremely responsible,7 = extremely threatening,7 = extremely threatening,1,Male,,30,Black or African American,,Married or domestic partnership,2 Children,No,4 year degree,"$35,001-$50,000","7
Very Conservative/Right
",Very Religious7,FRIDAY,,GOOD,GOOD,I understand,46433
2020-05-17 01:13:35,2020-05-17 01:54:33,IP Address,100,2458,True,2020-05-17 01:54:33,R_1AkI9qkNHZEZV1n,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,-42,-49,92,93,83,91,I understand,-70,-83,80,100,92,86,I understand,-70,-25,88,86,90,79,I understand,-39,88,68,84,86,71,I understand,-94,-70,94,91,98,88,I understand,-61,-81,96,91,99,89,I understand,-53,-59,86,93,94,88,I understand,-74,-74,87,86,88,89,I understand,-65,-55,86,93,89,94,I understand,-23,-63,90,84,87,70,I understand,6,6,4 = neither agree nor disagree,5,6,6,6,7= strongly agree,5,7= strongly agree,95,73,87,96,80,93,96,87,91,90,94,85,84,96,93,87,83,80,87,85,84,99,88,95,95,84,96,99,95,96,I understand,Very true,Very true,8,Very true,8,Very true,7 = extremely responsible,6,5,1,Female,,34,Black or African American,,Married or domestic partnership,2 Children,No,4 year degree,"$35,001-$50,000",6,5,FRIDAY,,The purpose of this study is to advance our understanding of how individual differences in cognitive functioning contribute to social behavior. The researcher were trying to figure out the study was designed to look at how people make social judgments and decisions. ,good,I understand,90593
2020-05-17 01:39:10,2020-05-17 01:54:39,IP Address,100,929,True,2020-05-17 01:54:40,R_3lSsCzLRqctlxCd,anonymous,EN,Yes,I understand,Imagine that a person deliberately offends their close friend.,Imagine that a person offers someone $5 for an item that is clearly worth more than $30.,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,48,53,38,45,-15,54,I understand,22,32,20,31,39,32,I understand,46,39,42,53,38,51,I understand,48,46,41,54,60,42,I understand,32,31,38,45,23,50,I understand,50,52,53,52,57,54,I understand,33,16,32,27,30,43,I understand,52,58,28,56,56,54,I understand,57,37,50,55,56,35,I understand,57,49,53,56,52,58,I understand,5,4 = neither agree nor disagree,5,5,4 = neither agree nor disagree,5,4 = neither agree nor disagree,5,4 = neither agree nor disagree,7= strongly agree,57,40,45,61,50,36,51,58,34,42,59,48,52,35,24,39,55,40,41,35,48,47,-10,39,46,52,60,21,43,43,I understand,6,7,5,5,6,7,4 = somewhat responsible,5,5,2,Male,,38,Black or African American,,Married or domestic partnership,1 Child,Yes,Postgraduate/Professional degree or other higher education,"$50,001-$65,000",6,6,FRIDAY,,It was about rate actions within everyday relationships.,It is a very important study and also very useful study.,,56825
2020-05-17 01:23:33,2020-05-17 01:56:14,IP Address,100,1961,True,2020-05-17 01:56:14,R_2rI0ea1MOCt2cBO,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,50,46,54,51,56,57,I understand,55,45,42,55,56,49,I understand,58,70,67,67,66,66,I understand,60,61,58,75,62,65,I understand,57,68,64,60,63,63,I understand,70,71,71,71,56,72,I understand,67,70,69,59,72,71,I understand,71,71,60,64,65,59,I understand,64,68,65,72,62,67,I understand,69,63,68,66,51,66,I understand,6,6,5,5,5,5,5,6,6,7= strongly agree,62,51,58,52,58,53,54,53,56,60,63,58,64,60,65,53,52,54,61,63,60,60,60,52,55,63,54,52,52,55,I understand,6,7,7,7,7,6,5,5,5,3,Male,,28,Black or African American,,Single,No Children,"No,Yes",Postgraduate/Professional degree or other higher education,"$50,001-$65,000",6,6,FRIDAY,,Rate actions within everyday relationships ,none,I understand,76252
2020-05-17 01:36:09,2020-05-17 01:57:16,IP Address,100,1267,True,2020-05-17 01:57:16,R_3PpYxcaTxcAVkzk,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-47,-49,-77,100,100,100,I understand,-26,-100,-100,100,100,100,I understand,-100,-84,-100,100,100,100,I understand,-100,-100,-100,54,100,70,I understand,-50,-100,-81,100,100,100,I understand,-100,-100,-100,100,100,100,I understand,-13,-17,-28,100,100,100,I understand,-20,-45,-49,100,100,100,I understand,-34,-38,-31,100,100,53,I understand,2,2,0,100,100,100,I understand,1 = strongly disagree,5,4 = neither agree nor disagree,5,2,2,2,6,3,7= strongly agree,87,57,42,66,68,72,99,97,100,-82,30,-99,-52,57,-54,-49,-48,-47,35,41,29,100,100,100,94,72,97,100,100,100,I understand,Very true,Very true,Very true,Very true,Very true,Very true,6,4 = somewhat threatening,5,4,Female,,23,Black or African American,,Single,No Children,No,4 year degree,"$35,001-$50,000","1

Very Liberal/Left
",4,FRIDAY ,FRIDAY,How people treat other's based on their relationship toward the person,I thought it was interesting that friends with benefits situationships were mentioned ,I understand,23017
2020-05-17 01:40:33,2020-05-17 01:58:37,IP Address,100,1083,True,2020-05-17 01:58:37,R_3nJCJXht5xl8Qf0,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,-54,-71,34,50,15,20,I understand,-23,-75,-54,39,39,32,I understand,-28,-55,-42,49,53,49,I understand,-55,-77,-26,35,27,40,I understand,-66,-82,21,55,49,21,I understand,34,14,-29,-16,36,27,I understand,-54,-46,-29,29,25,47,I understand,-57,-53,21,32,65,45,I understand,-17,30,-53,-28,22,25,I understand,28,25,-25,37,53,-36,I understand,5,3,4 = neither agree nor disagree,6,3,6,4 = neither agree nor disagree,3,4 = neither agree nor disagree,7= strongly agree,50,79,39,37,25,34,39,31,58,52,57,25,45,46,68,30,37,14,85,48,37,41,40,66,68,62,36,55,34,35,I understand,6,8,7,7,Very true,6,5,7 = extremely threatening,5,2,Female,,25,White,,Married or domestic partnership,No Children,Yes,4 year degree,"$80,001-$100,000",6,5,FRIDAY,,decision making,none,I understand,25544
2020-05-17 01:42:28,2020-05-17 02:01:13,IP Address,100,1125,True,2020-05-17 02:01:13,R_3itj23dq6CIwC3n,anonymous,EN,Yes,I understand,Imagine that a person takes time off work to help someone with a personal project.,Imagine that a person deliberately offends someone's close friend.,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,44,40,40,51,53,61,I understand,23,-85,60,11,-13,100,I understand,87,94,38,83,53,34,I understand,8,46,55,24,-32,-35,I understand,70,86,6,54,65,47,I understand,10,86,74,-57,56,75,I understand,41,40,47,22,44,34,I understand,71,45,92,79,97,96,I understand,96,79,66,24,75,79,I understand,54,25,75,45,53,50,I understand,6,6,4 = neither agree nor disagree,7= strongly agree,7= strongly agree,3,5,6,5,4 = neither agree nor disagree,12,63,-13,52,11,33,18,71,48,48,80,57,63,57,21,76,100,46,31,82,51,36,36,72,69,86,25,44,76,8,,8,Very true,8,7,8,7,6,7 = extremely threatening,6,2,Male,,44,White,,Married or domestic partnership,2 Children,No,4 year degree,"$15,001-$25,000",6,5,FRIDAY,,rate actions within everyday relationships,,I understand,81420
2020-05-17 01:46:54,2020-05-17 02:01:52,IP Address,100,897,True,2020-05-17 02:01:52,R_1PT6tN4hRZibxkN,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-52,-21,73,83,79,82,I understand,94,74,59,62,99,99,I understand,72,78,100,67,-17,-48,I understand,90,53,98,58,82,86,I understand,67,87,95,48,-44,77,I understand,100,51,52,58,-32,78,I understand,77,97,-37,82,50,88,I understand,57,81,-24,40,-36,77,I understand,89,78,43,-32,92,100,I understand,70,39,-37,77,73,89,I understand,6,7= strongly agree,3,6,4 = neither agree nor disagree,5,5,5,3,7= strongly agree,100,80,54,66,100,78,100,83,53,47,72,100,54,100,79,38,-31,81,66,99,26,94,87,58,92,86,56,40,64,100,I understand,Very true,7,6,6,7,Very true,5,3,4 = somewhat threatening,3,Female,,34,Black or African American,,Married or domestic partnership,1 Child,Yes,Postgraduate/Professional degree or other higher education,"$50,001-$65,000","7
Very Conservative/Right
",Very Religious7,sunday,SUNDAY,Rate actions within everyday relationships and answer some questions.....,This survey is very interesting.....,I understand,74202
2020-05-17 01:24:20,2020-05-17 02:02:49,IP Address,100,2309,True,2020-05-17 02:02:49,R_2EaBO8SnlkaS2Yw,anonymous,EN,Yes,I understand,Imagine that a person deliberately offends their close friend.,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,9,2,7,18,2,15,I understand,33,25,40,27,17,23,I understand,20,19,37,6,10,12,I understand,2,-14,13,11,-6,9,I understand,37,26,35,20,17,27,I understand,24,38,44,41,32,42,I understand,24,22,17,18,16,15,I understand,8,17,9,12,12,9,I understand,34,23,24,23,19,15,I understand,26,22,43,42,26,23,I understand,6,5,6,7= strongly agree,6,6,7= strongly agree,6,6,7= strongly agree,53,41,35,52,45,43,35,32,64,47,57,52,33,48,49,63,53,55,60,68,52,51,52,46,52,39,49,52,53,59,I understand,8,7,8,7,Very true,8,6,5,6,4,Male,,32,Black or African American,,Married or domestic partnership,1 Child,Yes,4 year degree,"$15,001-$25,000","7
Very Conservative/Right
",5,"thursday,friday, satarday.","THURSDAY, FRIDAY, SATERDAY.",reletionship  for the study.,good reletionship.,I understand,72079
